MonthlyIncome,MonthlyExpenses,LoanEMI,Savings,Investments,FinancialHealthScore,RiskCategory
40322.28331891357,26378.347529256487,12096.684995674072,8160.985796692741,5436.090783866414,72.58257772328997,Good
43593.0538361136,34874.44306889088,5405.0129885388005,10276.01340911842,3896.0999975514665,70.8689865887178,Good
58483.31892803833,44484.303950940906,5848.331892803833,7199.3462708162515,7686.985634193493,79.95088070405387,Good
60456.70976070999,29162.840959934398,13621.535127006178,11508.379162157888,7722.682039570868,87.36426925691889,Good
38525.99992122842,15410.399968491367,11557.799976368524,4723.49120116207,5082.45808292619,82.8234423321074,Good
49512.90815478034,31911.85537578705,7980.150975534722,10196.187482278092,3869.4144773732423,75.32538709015986,Good
92845.40717223728,66828.75173575172,19325.335911485963,22313.136603522333,7188.223992332599,73.0565262383943,Good
84550.86340201422,36916.287357232846,8455.086340201422,22966.820655729076,15906.667088265867,94.81421712156536,Good
58726.47339348064,35158.45739052568,11877.81178216023,17617.942018044192,10764.157134150833,88.14615984342444,Good
50760.069563364006,28448.234298891668,9644.462818504626,9081.675126684559,3567.2936080249683,84.54227473472292,Good
52400.62653436523,32260.076214208922,5240.062653436523,9301.114798549392,5864.455095107681,81.93091522738327,Good
62270.35945460833,32274.450633884742,7286.447248431283,18681.1078363825,8904.377077807565,83.01658393237422,Good
29544.148696031887,23445.546538787014,3269.4024517793687,7268.102463006168,4989.361121387883,84.62010020699061,Good
44852.4692515331,27906.997001234573,4485.24692515331,13409.495495255915,5888.789940791373,90.9322555937185,Good
16628.318522448208,7784.505198005215,2361.4145396316017,4988.495556734462,3146.750109595991,96.56917190317913,Good
57984.46245210558,42770.4599407058,13956.9545882305,7683.576283595913,6686.986891627391,77.55048632793307,Good
62943.91879405482,25830.4130690499,9400.384940182534,16664.0106821654,12588.783758810965,97.15748669231188,Good
40336.27075401252,31973.51940154709,11773.316083182359,6133.6689681083535,8067.254150802504,70.67884735008786,Good
81479.73526580066,61000.530087230094,13931.342148310401,24443.920579740196,10132.538949792639,72.17098902345515,Good
25484.686739953177,20387.74939196254,5762.022774222838,2675.338052971592,3632.029230880608,64.75373679284938,Moderate
20712.502395803596,11935.849682233527,4966.824407654901,5663.050541486661,1316.901027929802,77.93399765382206,Good
54489.03637119944,28638.505919418127,16346.710911359833,8484.537160602624,5978.495956246664,81.83563667098468,Good
70941.9660522431,43459.279968110626,10124.21341736356,17334.946333225555,9274.945231385229,90.40982065624334,Good
83678.55382915738,49147.30007166256,19696.99107456757,25103.566148747213,13548.384219256955,90.22467249313726,Good
40822.3147426212,20496.457931592242,5072.983329591057,6061.293513597888,4397.366317940489,81.60669392530745,Good
71573.61666862591,37000.44657156909,21472.085000587773,7157.361666862591,11794.531949938075,77.62735599187035,Good
49229.83060998585,26832.42738433757,5751.269273426328,8825.982665495423,4799.226524847758,76.23815535393635,Good
46547.45400118361,19759.36848434395,10738.222930478052,7866.8376568725,8403.396328529792,94.92552590451096,Good
67673.19874973345,47485.91091615189,20301.959624920033,6767.319874973346,9805.2451528475,63.002977686561856,Moderate
63046.45756826839,37333.30215123918,6574.375165887651,6304.64575682684,8964.378680933947,79.58010953632679,Good
18472.15686031501,10228.831797784844,4573.84968806672,5492.380727659728,1706.5322106613207,89.03970578289923,Good
79530.80699451792,34472.379826298886,9589.634041117784,23859.242098355375,9143.703622310433,93.45853543140143,Good
77601.82708294904,33054.03677506783,23280.54812488471,11783.71330792117,7571.118417140282,84.27598485533903,Good
37488.74596980941,29990.99677584753,3748.874596980941,6620.177206617444,6452.982962127033,76.70052960247043,Good
57916.07066874818,29300.399269260357,5791.607066874818,15325.862715926,2895.803533437409,77.53124923434625,Good
59880.60372565478,41412.18356092922,6603.529744947079,15921.042072287493,4647.553682564251,81.5643602170592,Good
55213.47531647814,34475.02733330318,6231.085180289768,16564.042594943443,10623.670427855046,89.49717229903113,Good
38993.8969230916,15597.558769236639,9423.639366030824,9737.926056811553,5118.143065911341,85.36513849649819,Good
36567.53264123897,29254.026112991178,10970.259792371691,4313.917567382731,7071.0448465418785,72.07365276879234,Good
49488.91858017109,34771.53759725026,14471.070857025354,13029.747158219297,8403.132111956877,73.80062028665941,Good
73454.58038518729,35614.41487230862,16065.411623010403,10590.327608730597,12924.769125328368,90.52340728886293,Good
60872.00309188865,36264.19296333152,12221.067022797131,11854.907002672986,8841.977756156197,80.13735337714343,Good
42587.71335827788,18211.46423790355,6451.656004362972,12307.964368868546,3430.248979770269,92.26835702099602,Good
65433.974212966896,52347.17937037352,15133.951640840076,8347.286566927718,8148.30702448161,70.10991327761022,Good
10000.0,4638.513437637804,1832.9569414003843,1941.4357252351963,500.0,86.88675015102665,Good
72975.31400744207,38059.35556780616,15700.848428858884,7438.954653957886,8032.595597461533,79.5890732602123,Good
15205.724424438005,7459.40894889658,2139.865187937525,1838.4619177135826,1327.3676046029966,85.98896714142083,Good
42751.18117193736,26166.155848287497,4439.8688493224945,6679.911813842578,2137.559058596868,82.1328068398197,Good
27606.602107477123,22085.2816859817,5577.570184706493,8281.980632243136,4019.013779609419,69.19369942376366,Moderate
24106.370485581883,19285.096388465507,4827.77283810583,4885.629336588262,3367.0439024927477,75.53064859327837,Good
73216.5357475704,39547.954130053055,11152.735971949905,21964.960724271117,14330.654631456233,86.42883461453815,Good
40645.97597376217,26693.7914103304,5636.751129449906,11234.22091588335,2032.2987986881087,78.57664380051185,Good
56930.07763461432,34857.478805505336,13929.224598014662,15858.795303905146,10523.852349936507,80.82070336356058,Good
49061.58842241632,22213.056594882008,11597.956175173025,5518.773029203324,2453.079421120816,77.64637756787195,Good
59540.81654446243,47632.653235569946,17862.24496333873,11177.037424536795,6618.880604861195,74.93546727499663,Good
51536.43782120511,41229.15025696409,15460.931346361533,5594.789339563358,10307.287564241022,61.389080744644325,Moderate
24340.155516228606,15294.559688619707,2543.3661798962735,4264.742535042791,2878.891195936985,66.90832377525625,Moderate
69925.3363889428,55940.269111154244,12917.582472424809,11428.516213565199,5308.12481500663,66.8416965736005,Moderate
40124.868336773754,31370.26434075249,4012.4868336773757,7890.455498998388,4614.255855703803,74.12805957475172,Good
18868.362026804978,11552.705629012535,1886.836202680498,5019.782557337366,3224.7836357721676,81.57538822995036,Good
41437.69678068175,26888.69522427693,12431.309034204523,7419.251755627542,4271.337808153616,68.7608794341635,Moderate
80015.19581268622,64012.15665014897,24004.558743805865,21402.68110724771,11485.199900873122,74.79709379236613,Good
67004.43484226985,30693.188008724315,10024.914535269885,6700.443484226986,9571.625249138226,85.03921323676823,Good
43026.957311842816,34421.56584947425,12885.286826630798,10148.386360304097,6580.524216287934,83.30312020428225,Good
43014.84591363143,24356.430231514863,12904.453774089428,7103.585303152011,7836.535910379922,74.82622646565946,Good
43567.298975652346,34853.83918052188,4356.729897565235,9596.951227185536,8713.45979513047,79.52624295663092,Good
91534.95967121681,54849.21334453354,24535.78964954445,24626.035666740223,11464.521817834688,82.59805054264554,Good
57638.70904463107,37502.10345109513,9260.67949949224,5763.870904463107,8032.94920117866,74.89279698841771,Good
58600.83294382139,34858.92502548087,13516.141609529632,17580.249883146418,2930.04164719107,74.42450626225613,Good
70605.66908063684,36730.725223153626,21181.70072419105,13027.318294236433,12475.343508726593,80.55338305175479,Good
54775.78318053027,30646.59962617921,16432.73495415908,16432.73495415908,10955.156636106054,86.38842276291885,Good
44819.15708358594,35855.32566686875,8504.122652708767,9218.448112034448,7229.427844662469,69.99306822250222,Moderate
46073.003018300435,18429.201207320173,13821.90090549013,13821.90090549013,2303.6501509150216,84.286285700953,Good
48567.97481171872,20114.674867052436,4856.797481171872,9945.764852332715,4649.4094263291445,88.81404784728512,Good
49255.55526980317,24193.30638033691,11835.41180703802,10904.110489132245,6061.978987953486,79.51697958554901,Good
64552.590872739594,28290.06199276299,15634.51730227293,13510.719040735594,4427.899315727988,90.00044025360143,Good
51038.91771614599,40831.13417291679,13089.208227780711,9311.429532709975,10207.783543229198,72.58309511954718,Good
64652.80154431159,50988.53193498587,10300.552895436822,11599.505198551804,9347.151578153307,72.39094700597032,Good
48385.668397828355,33328.27926024714,11155.698173787498,10550.257467576645,8510.814296615403,81.42305399212854,Good
51572.70380632181,26009.630245020155,13846.126869910577,12576.90544931144,9120.272143524679,85.15873978603939,Good
10035.986309357846,8028.789047486277,1003.5986309357846,2194.723768458364,1271.7365316882097,81.37611155208586,Good
68326.55349404963,27330.621397619852,11937.049168046558,16503.19801895276,3416.3276747024815,83.11953257335551,Good
56929.76951795985,45543.815614367886,7271.925168955649,5692.976951795986,9525.83329492668,75.19536221071644,Good
69960.20219719305,34791.59546220112,17697.91378626217,19051.486398381636,13992.040439438611,86.56761387718169,Good
10000.0,5606.947167237842,3000.0,1405.936941195457,973.0884218302358,82.42590711271319,Good
91767.49409561456,49150.525067579416,13861.643727068129,9176.749409561457,7892.253598911608,84.45597311839093,Good
47208.207436896526,20726.00285111162,5330.019868072717,14162.462231068957,8040.730792965888,94.61186314752686,Good
72163.65633475033,57730.925067800265,15109.12956240167,21649.0969004251,12660.075856287558,77.47882565434243,Good
29201.881457489384,20976.709998086397,3146.301790549105,5815.885705678463,5510.070132289151,79.2562564605958,Good
62255.47810125139,48703.74181802548,11323.360160899763,17778.32146247269,6942.883607544588,80.828305790431,Good
28931.688736526878,12048.59046755893,5018.184691786532,5019.701967937104,3222.465182145432,84.0136026622262,Good
37524.6207860839,23533.21597327781,9246.375003872297,6095.78370552761,1876.231039304195,73.5949765270557,Good
88280.62707733572,59867.88715932023,19882.17852540288,13458.744303916881,10859.86881040455,77.54950630561684,Good
46186.35198473307,29587.5996056652,9833.617169729307,6873.486769862433,3979.4849233304126,71.3320460065695,Good
54348.657463594456,23149.483594865116,16304.597239078335,9743.283628831723,2717.432873179723,75.77036309538424,Good
67401.35461377508,51314.33651496735,14934.681763157245,9630.57539701294,13480.270922755017,77.72674599372773,Good
59913.63775945209,37040.55880011442,9979.993059074379,5991.363775945209,8058.011381700186,70.12976650672167,Good
53008.37810287153,24211.862660321658,9349.870425233106,9823.821687373349,2650.418905143577,88.15143499121285,Good
57299.22004932451,22919.688019729805,7956.318723513652,7017.079525267524,8170.810958292457,86.1046929816315,Good
98068.31170476551,67765.20113472463,11621.987055313646,21945.88473671099,19613.662340953102,75.4625114897183,Good
48847.62405932829,39078.09924746263,4884.762405932829,8832.33762712534,9389.426588650895,83.01873255917776,Good
54021.98093429935,24186.281510852794,15706.274875744295,13547.9044820547,9615.892907522055,77.23740828428019,Good
71013.08792015223,44423.448458597326,10121.88140700867,14276.773196272254,3550.654396007612,83.8220407951388,Good
72110.51865915967,55278.09141022769,16244.570033207885,7211.051865915968,6298.35480529943,82.6386909750401,Good
73740.6061112076,30200.62451880783,12979.135794716753,7374.06061112076,5006.237764633236,91.89184261581963,Good
62774.604440583695,33145.39821516627,12408.15890872774,6322.6830844018605,7601.05799150687,78.06307356879377,Good
27139.90174539033,12782.247334045796,7933.104267316174,3552.486207071513,4519.446759166771,88.9978300152741,Good
82668.63064602192,61811.45948614256,17702.041731405,11886.374812154454,12089.67246187159,78.06066285606444,Good
27073.092139626242,21626.754481767228,3416.245746455153,7405.770778835228,1774.511731133231,70.3087671198567,Good
56052.70930478066,34968.78761025731,8680.938968811413,12045.875015317895,6107.509569364534,75.24080608298722,Good
34914.48299961284,16540.383323454284,9384.86227780762,3491.448299961284,6375.649631333202,82.712980177518,Good
48717.23306814015,25994.60744236039,11626.576327367435,6331.036491637348,7338.803587779423,82.63727955471617,Good
56575.248206069606,28594.557433081533,15489.9106470675,11149.20267143508,8145.407168972239,87.00573779709435,Good
56427.14430900546,25584.61292287844,10208.792477573348,6751.957746614522,3799.1946391790098,87.02640858357668,Good
58438.415084705695,34168.60644073452,5843.84150847057,12066.484503016094,7573.8690894114725,84.80667585739513,Good
82274.22538117295,56458.54578935615,19789.570741074727,10932.497117861007,4270.606390036823,68.37258209493199,Moderate
59070.6860302796,39786.3881542444,13008.87209856367,11180.147390523836,4161.754012143602,78.79886209370605,Good
45116.867294187025,27014.407601542218,10030.414013710804,6969.571753237642,2255.843364709351,81.15228817507267,Good
69281.74336576715,42161.964411605375,6928.174336576715,14478.14938949977,13856.34867315343,85.6300266888277,Good
73789.40977849282,43371.00811159945,10978.586341786697,22136.822933547843,14757.881955698564,86.07957983275641,Good
25447.843697260152,10317.020744708252,3179.2128530180858,6907.473440212185,1520.568622847324,87.56874544223334,Good
61948.00139699716,38656.80636149874,14368.797508524673,7031.313608509889,4550.6556191270465,66.28618503735464,Moderate
64023.45484621797,32809.21396011278,15026.53059511483,19207.03645386539,6462.564374013034,80.86552547483706,Good
44048.72993280016,17619.491973120064,8656.499076461287,12970.712217743005,8506.238286914242,99.9617823153557,Good
77514.13626623238,50818.72003634667,21502.946751673695,11249.415874866156,12128.215580796721,74.70653387020363,Good
46998.88825934946,23886.73821163123,14099.666477804838,6142.5204813980135,9399.777651869894,77.62385783885031,Good
52511.52906943084,33300.87344018754,11985.468212049034,11932.684127288487,10502.305813886169,80.47084429115743,Good
46538.56351432261,33840.31505265609,11806.167242764803,11930.31043414247,6934.953338511681,73.6314513484672,Good
50311.58095162935,23015.746719636947,7882.617096886313,15093.474285488805,6937.87416704614,92.3373702145541,Good
28074.498262095964,17232.637773276532,3985.6164006986755,6756.868126365619,5614.899652419193,82.63961205956394,Good
21198.982348114114,8479.592939245646,5952.23989441567,3114.1329066868207,3918.2835921366454,85.27572732606602,Good
81890.10126449945,65512.08101159956,10647.40169240382,13054.202901447568,15107.304606752894,64.23157740470072,Moderate
33060.77303363344,13224.309213453378,8455.790873654496,8269.460650976811,4909.83577401274,83.36933171053033,Good
30172.153010873855,15773.309162495312,9051.645903262157,3017.215301087386,5506.452911222625,80.11142999686518,Good
10000.0,8000.0,2522.7855024828245,3000.0,1019.8647422544158,71.74494769730879,Good
37220.765046209955,21023.090618284466,7203.163567510291,5822.431671485166,3199.3115222799665,81.7893509202949,Good
23538.204131850034,9895.23380403881,2353.8204131850034,6514.460859915957,2345.83647125637,92.72860062383029,Good
82840.30320272737,58564.86233689124,17650.304859138243,24516.927600599658,16568.060640545475,87.22727183896555,Good
70196.34178685269,49388.73298132383,19706.05692901858,21058.902536055804,4028.055643268442,59.63008059750022,Moderate
36236.99309644553,18300.48050661608,6728.601002126799,6362.4015422073635,6397.743476312871,84.49114376705049,Good
95048.71610688618,49545.190886536955,26777.078129640566,16896.65535899285,19009.743221377237,85.23392088793902,Good
69635.3097398319,37233.21006402537,15960.546855000177,12090.83722302815,10015.431908522463,81.66176597289707,Good
43503.37232982755,24751.087331458533,9714.618174760559,9305.294048432102,4389.704397529921,78.68971799619924,Good
10000.0,4000.0,1746.5693905727853,1484.3442095496255,1533.527031670445,85.6198552300618,Good
95818.85145181484,54883.736971345425,9581.885145181484,28453.767475287277,8662.037891475096,82.49142418444697,Good
22208.550664728078,17766.84053178246,3686.42248684017,6232.895423818365,1452.822347886014,71.20204943815916,Good
17092.025060862165,7958.123866448858,2826.26298330078,3067.0016622080834,3418.405012172433,83.20842076320984,Good
70451.4086401928,36104.653345244755,17333.531070985577,10084.805471571128,13872.666256905273,80.99016095051168,Good
98795.04812678546,41736.69427619108,19638.680212116862,16311.550954482826,9967.146490916259,80.95002839643689,Good
77685.45637021036,53744.68561579974,22268.803438399995,12621.675371635838,7047.938753291946,76.8084861415852,Good
61278.18240104719,47826.37151713431,13634.900631656508,14676.32154368287,8148.612978162045,68.97647580895901,Moderate
61895.086833305715,48095.43337200326,9881.675278856412,13335.069641640986,7072.167671732558,81.88492254771928,Good
67068.31117560616,27685.69232640797,9041.474863389098,17823.536832634807,4756.618763966872,94.31439075689501,Good
65178.571795735304,43993.49975580781,9889.546314112386,19553.57153872059,3258.9285897867653,84.84328616017568,Good
55623.828479387514,44499.06278351002,11840.172393515979,12453.759870348611,2781.191423969376,69.67446316618529,Moderate
52084.022079037524,35232.208930649256,8863.478840361338,12887.908371764262,2604.2011039518766,71.08503851524274,Good
48748.13744200955,32747.119614790336,5551.674664611506,14624.441232602865,2808.197738442092,71.93984356619323,Good
34920.70822266648,18481.911002514225,9796.560098235921,8578.415979235737,4635.328567342202,85.95844892834945,Good
44386.49846266452,28097.38473091393,9418.145120439774,7138.507958924352,3185.902173187359,74.80906593011188,Good
16140.863716092288,12677.80471691063,3582.9095374828407,3139.9478290322195,1183.9227707948698,67.71951954055434,Moderate
48033.207464105,31184.663899280804,6445.580856943845,4803.3207464105,2401.66037320525,77.78745159412318,Good
30228.17785698165,12476.946013241946,3526.7874347094917,7364.707410912867,1511.4088928490826,100.0,Good
27928.213655684584,14846.463796107542,5223.165820225783,4357.8966726040735,1396.4106827842293,79.49987222942018,Good
53597.88302306957,41880.953303976305,5359.788302306957,6900.086803728987,6175.317241380398,78.5993889883275,Good
77840.04572689199,50495.73267197999,20424.065441863466,10180.958774985465,14207.75327772882,74.79752677545301,Good
68366.33212004625,42240.774909638116,9822.746760102747,19927.177893900425,13673.26642400925,90.54821334242308,Good
18589.98792753646,9609.121445313302,3319.8673487853316,3333.0443880816147,2289.652402541444,83.54444602703633,Good
30207.43726859325,23510.14263868024,7073.178487376036,7888.547853325073,5548.577144239398,79.72226739999925,Good
68815.42375976432,55052.33900781146,12526.416107411322,15886.675483743953,5026.123888169455,74.76244401519466,Good
30350.25212923381,23960.867533115743,3233.2136807242396,6556.505391662071,4676.994699786491,73.11850851351213,Good
45507.33700005951,36405.86960004761,13652.201100017852,7706.253477354672,3081.143469558797,59.188898886625594,Moderate
61001.041980491034,33318.40702054846,6100.104198049104,14619.466068522555,8911.593291466488,75.45785596539898,Good
30633.110902727294,16081.606227140606,3063.3110902727294,5082.887484079527,2169.228102881664,85.17640018554872,Good
52107.5101229192,30042.49241713476,14067.361694020145,11073.715308142744,3942.015312893512,84.23720188728385,Good
23319.49010163591,14126.620311149532,2331.949010163591,6727.656933688818,2724.219306127522,87.87171054675383,Good
37972.64712097573,30378.117696780584,11391.794136292718,11391.794136292718,7594.529424195146,80.90695330843448,Good
56395.63868285074,43700.02230533861,12979.515816406005,9311.88240219449,9656.749387339081,80.54568585505467,Good
18140.125329366616,12349.260523243534,4038.72291030896,4168.143221034661,1382.5566414061502,77.82232289385807,Good
58809.49475920798,23523.797903683193,9084.757601169451,14510.764260072741,3337.009049654047,77.3194473791528,Good
49607.24402146637,19842.89760858655,6645.781475407067,10863.71476190855,3519.526206856161,82.84428257189627,Good
61049.79908834296,38831.9097917621,10372.340487034811,15939.190604156816,9684.29413203279,78.6630268234264,Good
54478.28268129323,39880.25377107452,7072.510638522029,14271.798766486998,7250.641002900844,71.74908245471862,Good
77282.80859947688,45447.31040704299,22923.119742013358,23184.84257984306,12297.917816940037,73.09758957758457,Good
52504.49005295814,42003.592042366516,7381.0864137253775,15751.347015887442,4682.13617196086,75.27023855170486,Good
41411.889177494944,18123.244224565864,9959.881566707145,7736.309085408645,5803.068759138853,79.26001754299932,Good
52445.95006064568,21961.5951365479,14706.715956941418,15733.785018193703,7145.540106665847,83.95031202113432,Good
60865.960580727755,30454.76140740444,7882.460637968754,14311.26595215187,11925.017537729176,90.40699794466964,Good
50977.20140651408,25216.148871295973,11731.246408069439,9471.609539610046,10195.440281302817,80.53280173736647,Good
50811.83382407765,34498.33280996095,6528.79295490166,12630.154305367765,8852.67258866828,81.99986037507979,Good
35960.16624386489,19301.375501423863,6692.832138642904,6521.726749759945,7042.236062738433,82.88620914094182,Good
36741.98164898103,14696.792659592415,6000.303816304151,7222.946510761807,4365.314233511781,93.93432517363428,Good
21947.89456400613,16103.977232866235,3168.5025233834267,2464.24207388544,1712.9576837077414,68.79682996962919,Moderate
84991.53486373878,33996.61394549551,18071.14744712376,17545.139946335763,10043.171646095498,80.58396342197987,Good
25122.735292174297,11036.85139677687,2584.3921890928323,6899.060221919685,2815.4024775312787,89.35987629853105,Good
36141.896044081856,14456.758417632744,9915.098114651577,9311.770369918531,3904.267977421874,97.49167975670055,Good
35631.85468861605,22486.13010029612,4043.395399463616,8163.09869063048,4253.774048454314,89.48831537864356,Good
67898.48753888882,42633.94626310397,6789.848753888882,20369.546261666645,7452.4821037753845,92.41056302360113,Good
44101.00643415944,35280.805147327555,7930.078795594287,13230.301930247831,4080.2341270764823,76.47967339083615,Good
74954.84145347468,55247.264691187105,12757.299899783793,17978.79013760341,8406.509988991587,76.92081875545578,Good
36530.18751512263,29224.150012098104,8345.123216375467,10959.056254536788,6140.888282863604,70.16058282093113,Good
55579.88324447604,35754.063555045504,11493.174753963798,12668.563263549884,3784.6952724277717,79.24027167267465,Good
33293.05893480485,15097.078056654756,3329.3058934804853,6892.97130884448,6658.611786960971,84.28474056185601,Good
92902.98255546777,57527.02628026434,25912.996550598913,25721.847765648214,17182.04439444332,79.7595426712801,Good
26248.031619409743,18081.301771731538,4667.237137915213,5101.566455821227,3286.1817650816824,78.72808192310129,Good
56196.414204540546,39650.56619870776,12324.814581521645,5619.641420454055,2809.8207102270276,66.68000399694589,Moderate
62675.537618641974,33164.01980475033,18802.661285592592,11237.76868173998,3133.7768809320987,78.87673203216704,Good
58275.98194902996,39238.265927878936,17482.794584708987,5827.5981949029965,7383.136147652558,68.21292261697063,Moderate
46294.246822445835,21297.474017311804,10038.552858444187,7822.258632930307,7439.662438974341,71.96691196203179,Good
47403.586005331475,21023.88672921948,4740.358600533148,7413.189895504247,9480.717201066296,93.78591186677481,Good
50876.229439582195,22010.699816505425,5087.62294395822,7980.589734018044,4867.929723478183,90.43237818545697,Good
47059.95996743023,28409.810685804325,13786.852793765804,5452.982864406779,4195.143751254341,70.21543039394948,Good
69277.58233589819,29326.901141486986,11628.570585672833,7211.197854244951,3463.8791167949094,82.21593124285836,Good
94210.46003182702,50523.97136424341,17572.776707534977,13965.827272840157,14690.049166853041,94.52435503364134,Good
38850.16429984333,28571.867035628027,4209.901804980946,6616.972504115191,4678.326761801829,79.6169564573318,Good
22603.940408418443,10073.006357678536,5327.027648545207,3981.720672083276,2065.533742367787,80.04341508357159,Good
48234.359032974906,25291.840266480413,14051.29706941752,10645.965095161053,5855.324010174941,82.30674558178801,Good
101594.18675308637,62048.110248375844,30478.256025925908,26059.887391491644,11616.411321123736,80.61099502179725,Good
33926.50864060538,21612.306774076238,5568.969030968155,4044.589975827413,6041.039929190913,76.91297169523278,Good
82782.33610888134,43469.53543971862,20827.230894719178,10763.96058830983,7814.061925050832,77.3451903725146,Good
83554.0162815288,59994.20761807461,16075.212407902553,25066.204884458642,10010.896625692014,69.3897819750634,Moderate
38928.23516584011,26804.731002377932,10527.062321212923,10144.204446826363,6655.3329038708935,76.50103614257678,Good
61379.66158370551,47322.39884467425,12256.451882350715,8467.388730474999,6391.695340592721,64.00825931655994,Moderate
82567.93246257075,48530.10415079688,11069.875464492681,8256.793246257075,6235.471002436264,71.76869297936877,Good
42417.44518025026,22187.597547522808,12725.233554075077,6791.923703289442,2120.872259012513,74.21744315614997,Good
45928.392797952765,22854.20693225664,9547.738158284037,8255.4876771639,2642.722452218064,83.33409885603245,Good
38366.38172102712,24786.759275376888,6594.537221538387,9766.125296312424,3123.05197047153,69.22342058843674,Moderate
29704.86538614266,16142.414967983477,6363.447872875738,2970.4865386142665,5277.517051268948,78.47564819662205,Good
37014.449098679856,19048.543594537037,5221.583014211837,4546.482901038396,2804.7311466792357,73.83952711408396,Good
25521.19466475487,13596.592818372628,5952.0573614881205,7656.35839942646,2733.4053270555664,94.53662517047178,Good
50681.66936518452,25211.41535183222,9340.429980165978,10202.137937154846,2952.5713821271283,75.00792679515241,Good
34600.53537882716,21793.256785288362,4720.080732991005,7092.672457662537,4263.307163916369,80.09285277006349,Good
54675.71823581495,21870.287294325983,16402.715470744486,8466.296131368983,7502.21642982592,77.6043423616999,Good
18882.087075927455,12187.489248547014,2254.8348997186695,4967.768378776671,2667.949037535688,84.58776671906217,Good
56617.60464428914,39716.2483224352,12923.686947696791,5661.760464428914,11323.520928857828,62.68998190311746,Moderate
66670.5792321785,34193.21524838173,13637.048498030288,11067.46471251063,7944.446187749085,88.98520508434453,Good
10125.28714857089,8100.229718856712,1194.300075971076,1012.528714857089,1393.06782834981,83.7860658965161,Good
57481.131396951445,34640.61277191792,9945.014301664303,11405.123890156776,4951.944625457403,84.96053053637027,Good
74553.37984946584,29821.35193978634,7455.337984946585,12250.277763705453,14910.67596989317,92.52961323363,Good
25807.17962617589,14395.594845342803,7742.153887852766,2580.7179626175894,4408.86137806909,74.80868837252619,Good
83451.44773675407,50855.18054272686,14901.37340937228,23436.786135654867,14440.899974407608,78.78145480323626,Good
58380.3801873209,38959.86260028672,10822.259307337948,14899.047425385119,10820.821531200234,74.58930093806858,Good
35899.76288483183,20153.60351466449,10769.928865449549,10137.434846757107,5920.747558008862,78.79696743340689,Good
48884.61844684588,21913.237024110553,6554.540158426622,4888.461844684588,9200.850134784823,89.41386459024092,Good
61166.538250434445,26653.496871073272,18349.961475130334,7322.025249563336,6652.215468756843,77.7644221363269,Good
51520.10782824823,25861.038849595087,12746.183812465675,15258.523457960584,10304.021565649646,86.38882297199167,Good
60775.11984892738,31380.24223347792,6077.511984892739,16095.725420376442,3038.7559924463694,87.10007366357863,Good
31586.528138412676,13574.432873653332,5379.588220783637,9475.958441523802,3269.6214259527887,94.6087199483724,Good
53387.21648072156,26163.901657668175,12542.177581935684,9652.637661357483,10677.443296144313,94.14732404300409,Good
21725.710061900398,15184.506742112952,4406.967870405634,4155.095337635865,2384.4940925409255,66.86248306573899,Moderate
47775.47877302599,38220.3830184208,9701.32718378741,11909.953341793265,7632.732089908442,84.03866820076718,Good
31921.847170704204,22770.468308448595,4833.823825744991,3192.1847170704204,2927.1170128381154,79.53722975444126,Good
35289.40114820467,28086.099046064304,5045.332759067727,7610.675539701355,5179.332275889277,78.66445771398294,Good
74721.86350420874,55751.310185568334,13100.79469101953,22416.559051262622,7352.093684364745,75.20778345357256,Good
71826.20241188537,52071.80958758423,21547.860723565613,12309.067251432713,13655.532958821832,70.67842160897739,Good
62182.76241814354,34158.891735171535,7921.210533922599,6218.276241814354,8546.537806926335,86.60337200980483,Good
28153.74470654842,17487.32215840129,4544.677292445026,6556.665456747935,1407.6872353274211,77.0038767757756,Good
43671.83100610396,23447.71607741668,8835.148451880414,5585.9418291298025,3109.628717430894,68.62075433518943,Moderate
74261.95399958367,42116.47349822033,7426.1953999583675,14216.805756429609,4567.445747951899,81.16285904196202,Good
52834.33827279809,32240.837509813955,12392.603537572668,15163.745470416265,10566.867654559619,80.11002340607706,Good
96386.59079963388,68148.6857788879,9638.659079963389,23580.866548683996,4819.329539981694,82.86312473562533,Good
57866.35678788744,38394.241347443836,6540.091698824085,9311.761102561124,6013.016795904085,71.13381147639974,Good
53840.98232980063,30997.632424320283,5878.340424992001,14379.81608020778,10768.196465960127,99.92659072341283,Good
43817.67071594997,26655.639168625403,4381.767071594997,4381.767071594997,8538.187647294637,81.1792584698818,Good
52670.81809564565,35027.12380756501,15801.245428693694,11364.706916366491,3619.741931252064,64.37818966534093,Moderate
46950.603272389126,32870.54768655135,11349.233224125584,7947.807683819409,3143.2688835009335,72.00730786451656,Good
64162.17353377181,25664.869413508728,17567.02427789142,6416.217353377182,3924.593577985379,82.7964531187807,Good
69134.04633589167,30307.78901873989,18424.295438065164,7130.693214828336,9152.07074164271,87.76074677506227,Good
34280.21078984101,26261.952250892413,6395.013926598143,6815.96368553746,3094.004663484528,72.77630676365555,Good
23375.340928844438,13811.777514907068,4619.863371210122,6071.432398466319,3128.0331278816557,83.03660246241607,Good
13275.892537934065,7121.036230551463,3731.813643311445,2678.301293170031,1839.3994477897006,80.71273274741516,Good
60159.82653825087,33718.08353532787,18047.94796147526,10607.051261560342,7388.889066849185,71.52556234156319,Good
